"location","user_id","status_id","created_at","screen_name","text","source","retweet_count","country","country_code","bbox_coords","hashtags","coords_coords","geo_coords"
"San Diego",,,"6/25/2020 23:24","SushiSakeSharon","@NutritionMadeS3 @agargmd that eating a healthy and diverse whole-foods plant-based diet was not only superior to any other diet, but it also is better for our spirit and mind, while also helping the animals, the earth, the humans and our future. i don't have blood on my hands for a meal. #vegan","Twitter for iPhone",3,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"",,,"6/27/2020 7:23","jijmpel","#vegan #govegan #dogs #animalrights 
9x 12 . acrylics on heavy paper . https://t.co/hUUavtfiol","Twitter for iPhone",3,"","","NA NA NA NA NA NA NA NA","vegan govegan dogs animalrights","NA NA","NA NA"
"Earth, Berlin",,,"6/28/2020 20:47","stschultze","Seen<U+0001F603>t? Just #BelieveInYourself

&amp; add #BIRDS OF A #FEATHER @boaffly
Ã‚Â´s BRILLIANT #UseSomebody #KingsOfLeon #cover 2 my #phoenix #painting

<U+0001F502><U+2AF8>https://t.co/4GKeF35bPH

@Artlover_art @YTsingers @dude_fm @wordman54 @CoverandRemix #art #vegan #movie #soundtrack #dj #producer #news https://t.co/uFTY9c2R4x","Twitter Web App",5,"","","NA NA NA NA NA NA NA NA","BelieveInYourself BIRDS FEATHER UseSomebody KingsOfLeon cover","NA NA","NA NA"
,,,,,,,,,,,,,
"UK",,,"6/20/2020 16:10","MaisyMooCow","Choose vegan #Vegan #veganlife https://t.co/vivczez10z","Twitter for iPad",1,"","","NA NA NA NA NA NA NA NA","Vegan veganlife","NA NA","NA NA"
"",,,"6/20/2020 16:35","yeyadoggie","Rituals of all cultures religions globally venerates food as energy. 
Mahabaratha story of Draupadi blessed by Lord Krishna eating food as universal stomach of all is wisdom. Feeding hungry in intent energizes food as sacred.
In dharma the Yogi Be!
#vegetarian #vegan #prayers https://t.co/6ZkEV6yEVy","Twitter for iPhone",12,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"New Jersey",,,"6/25/2020 5:19","researchmrx","Beetroot pill' could help save patients from kidney failure after heart X-ray. Beetroot may reduce the risk of kidney failure in patients .   #beetroot #food #healthyfood #vegan -  #foodporn #foodie #healthy https://t.co/N2F6PTpQXC","drobapi",2,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"New Jersey",,,"6/24/2020 18:40","researchmrx","CBD curious?  Already a fan?  

Go for the clean stuff - legally ships anywhere USA https://t.co/K7g3WofbDD

#CBD #Hemp #cbdproducts #CBDhealing #NaturalMedicine #Inflammation #AntiAnxiety #AntiTumor #Vegan #RawFood #PlantMedicine https://t.co/Y2MFAWwUQI","drobapi",7,"","","NA NA NA NA NA NA NA NA","CBD Hemp","NA NA","NA NA"
,,,,,,,,,,,,,
"San Francisco, CA",,,"6/25/2020 0:16","LohasTopStories","What Erasmus Darwin called Ã¢â‚¬Å“the great slaughterhouse of natureÃ¢â‚¬Â
https://t.co/yUzgfYAb0M
should be replaced by a civilised biosphere:
https://t.co/L19ANIuc5h
#conservation #biology #vegan #ethics #evolution #transhuman","Qureet Leads",7,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
,,,,,,,,,,,,,
"The Hive Blockchain",,,"6/20/2020 21:19","HiveBlogShare","I just making a little fun stuff by plating yams.
#vegan #veganfood #veganrecipe

https://t.co/cIOr6JPsJ0

#hive
#hiveblog
#hiveblogshare
#posh
#foodie
#foodart","Twitter Web App",1,"","","NA NA NA NA NA NA NA NA","vegan veganfood veganrecipe hive","NA NA","NA NA"
"Manchester",,,"6/22/2020 10:16","wolfgangwebster","Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/1FVYSgNYSc #findyourthing #redbubble #emu #birds  #vegan #INK #INKED  #redbubble #tshirt #cherry #apple #Vegan #drawing #photography #photo #girl #baby #bag #mug #wallpaper #pen #Baby #INKS","Twitter for iPhone",3,"","","NA NA NA NA NA NA NA NA","RBandME findyourthing","NA NA","NA NA"
"",,,"6/23/2020 22:25","PeLopez1","Wolfie may be a small sheep, but sheÃ¢â‚¬â„¢s got a big personality and a pretty cute smile! <U+0001F60A> #kindredspirits #kindredspiritssanctuary #sanctuary #sanctuarylife #animalrescue #rescue #ocala #florida #floridavegan #veganÃ¢â‚¬Â¦ https://t.co/1mgvp2pZRF","Twitter Web App",2,"","","NA NA NA NA NA NA NA NA","kindredspirits","NA NA","NA NA"
"MI",,,"6/20/2020 20:07","iTradZ","The Spring End of Secret Sale ends Midnight tonight then it's Happy Summer Solstice! ...but bye bye to our our wonderfully discounted handmade beauties. <U+0001F62F> If you've seen it and like it sign up now at https://t.co/IoG6SzsVL6 #SummerSolstice #ecofriendly #home #giftideas #vegan https://t.co/uk5dFlp5ud","Tweepi",5,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"New Jersey",,,"6/25/2020 16:32","researchmrx","Please like Beyond #MeatlessMonday on facebook Recipes for #Vegans and Non-Vegans https://t.co/ZWv1kRAeQL https://t.co/y6GdKTDO5i #Vegan","drobapi",1,"","","NA NA NA NA NA NA NA NA","MeatlessMonday Vegans","NA NA","NA NA"
"",,,"6/24/2020 17:03","beebaffled","Doing our bit to support local business! Delicious #vegan cakes today at Victor Victoria Coffee in #Newmarket (ginger slice made by my talented friend Jess - can recommend!) https://t.co/0brT9HCvgc","Twitter for iPad",1,"","","NA NA NA NA NA NA NA NA","vegan Newmarket","NA NA","NA NA"
"New Jersey",,,"6/21/2020 19:48","researchmrx","Coconut &amp; Almond Thai Curry with Tofu. Not bad for a girl with a hangover <U+0001F60F> Now for a late night leg session to use up all this protein <U+0001F4AA><U+0001F3FB><U+0001F331><U+0001F372>
Ã‚Â°
Ã‚Â°
Ã‚Â°
#WhatVegansEat #ThaiFood #FoodBlogger #Foodie #Vegan #vegetarianÃ¢â‚¬Â¦ https://t.co/7uugHISZGI","drobapi",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
,,,,,,,,,,,,,
"Lagos, Nigeria",,,"6/28/2020 20:22","michellebelloe","#LIFESTYLE MODIFICATION: Why do I feel pain after exercise?Ã‚Â https://t.co/Jyz4GpMfdyÃ‚Â #healthyliving #fitspo #healthylifestyle #weightloss #fitfam #fitness #exercise #livehealthy #wellbeing #vegan #calories https://t.co/tDY6BvBise","Twitter for Android",1,"","","NA NA NA NA NA NA NA NA","LIFESTYLE healthyliving fitspo","NA NA","NA NA"
"New Jersey",,,"6/22/2020 14:02","researchmrx","Supply and demand, motherfucker <U+0001F64C> We're all making ripples and those become big waves! credit: @vegan_sarcasm
#whatveganseat #vegan #plantbased

Want to see the biggest collection of vegan memes?
https://t.co/5hEZU1hvMc https://t.co/3jRjyanRod","drobapi",2,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"New Jersey",,,"6/20/2020 9:03","researchmrx","What's your favorite #vegan hot dog to #grill on the #bbq, @Schwarzenegger?

https://t.co/7ZTfBw6NfB","drobapi",5,"","","NA NA NA NA NA NA NA NA","vegan grill bbq","NA NA","NA NA"
"South San Francisco, CA",,,"6/25/2020 10:24","Jeffgreenfield7","Due to #COVID19 the NYC kill lists are suspended. No euthanasia unless medically necessary.
Adoptions: https://t.co/3DaPBMI10h
Urgents: https://t.co/TBfZ3P2C2j
They are in this mess because of us. If you are able, PLEASE #adopt #foster any animal(s) you can &amp; go #vegan. Thank you https://t.co/2RQsOygl8A","Twitter for Android",3,"","","NA NA NA NA NA NA NA NA","COVID19","NA NA","NA NA"
"",,,"6/28/2020 12:01","BxrWuv","Humans can learn a lot from other species about accepting &amp; welcoming those who look different <U+2764><U+FE0F>
#BeKindToAllKinds #vegan https://t.co/utPUEooDKi","Twitter for iPhone",12,"","","NA NA NA NA NA NA NA NA","BeKindToAllKinds","NA NA","NA NA"
"New Delhi, India",,,"6/22/2020 17:22","Pls_wait4me","@MyGlamm ""It is time to Rethink Skincare after the lockdown""
#MyGlamm #MYGLAMMCARES #ELEVATE #AloeVera #Natural #Contest #CrueltyFree #Vegan 
@MyGlamm 
Tag <U+0001F46D>
@DJ_Bhayani 
@chilled_Sup 
@chadha_madhuri 
@aakash_beast786 
@Pls_wait4me","Twitter for Android",2,"","","NA NA NA NA NA NA NA NA","MyGlamm MYGLAMMCARES ELEVATE AloeVera Natural","NA NA","NA NA"
,,,,,,,,,,,,,
"Bristol",,,"6/24/2020 19:12","Stephanie_Jne","NEW MenÃ¢â‚¬â„¢s #PrideMonthÃ‚Â  Baseball T-Shirt! Black or Navy Sleeves Ã¢â‚¬Â¢ XS - XXXL Ã¢â‚¬Â¢Ã‚Â£20Ã¢â‚¬Â¢

100% #organic #vegan #cotton #tshirt 

https://t.co/a24MF5gX1fÃ¢â‚¬Â¦ https://t.co/HZGzXBrFSY","Twitter Web App",3,"","","NA NA NA NA NA NA NA NA","PrideMonth organic vegan cotton tshirt","NA NA","NA NA"
"Waycross, GA",,,"6/26/2020 21:27","Benjamin_Shider","Felt so good to pull a hot banana pepper from my balcony garden and have it with my dinner!! ItÃ¢â‚¬â„¢s my first!! <U+0001F603>#vegan #plantbaseddiet #gardening https://t.co/H0wbe7xyDU","Twitter for Android",1,"","","NA NA NA NA NA NA NA NA","vegan","NA NA","NA NA"
"",,,"6/24/2020 0:04","cookfitfood","HereÃ¢â‚¬â„¢s a great #grilling #recipe with a #tasty, #vegetarian twist on #burgers, #seeandshare https://t.co/xa6s2JFvau #vegetarianrecipe #recipes #healthyrecipe #cook #cooking #grill #summerrecipe #nutrition #healthyeating #eatingwell #tips #advice #info #Vegan #healthy  @Lightlife https://t.co/iiKflWbyqO","Foodfluencer",2,"","","NA NA NA NA NA NA NA NA","grilling recipe tasty vegetarian burgers seeandshare","NA NA","NA NA"
"",,,"6/23/2020 19:52","apuelhindu","If you claim to love animals but you are eating them or products made from them, or... - Gary Francione #vegan https://t.co/OBGy00cXR3","Twitter Web App",3,"","","NA NA NA NA NA NA NA NA","vegan","NA NA","NA NA"
"Mumbai, Maharashtra",,,"6/23/2020 5:46","ARichieRichLife","Hands down, one of the #best #dessert spread in #Mumbai is @ Pondicherry Cafe 

https://t.co/WgIN4tTGhs :)

Check out Malvani #food #festival!
#foodblogger #photography #cheese #chocolate #calories #love #review #vegetarian #vegan #India #Indian https://t.co/SigRMAUeMw","Twitter Web App",1,"","","NA NA NA NA NA NA NA NA","best dessert Mumbai","NA NA","NA NA"
,,,,,,,,,,,,,
"Middlesbrough Uk",,,"6/28/2020 9:11","chris112002","RT @JoKiely: RT @ORGANiiUK: Are you #heatwave ready? <U+2600><U+FE0F>
We are going to #giveaway this #awardwinning #organic, #vegan and #crueltyfree mineral SPF50 Sun Milk &amp; After Sun Cream bundle to one lucky #winner! <U+2B50><U+FE0F>
To enter RT &amp; FOLLOW @ORGANiiUK by midnight onÃ¢â‚¬Â¦ https://t.co/5ELYg0WsBp","Twitter Web App",3,"","","NA NA NA NA NA NA NA NA","heatwave giveaway awardwinning organic vegan","NA NA","NA NA"
"United States",,,"6/24/2020 14:13","RichieOrnstein","Easy Plant Based #Vegan Chili (WFPB) https://t.co/1lB2Wx6Har via 
@YouTube #Randirobics #YouTube #Cooking #Vegetarian #Plantbased #Parents #Moms","Twitter Web App",4,"","","NA NA NA NA NA NA NA NA","Vegan Randirobics YouTube Cooking Vegetarian","NA NA","NA NA"
"New Jersey",,,"6/28/2020 2:15","researchmrx","Well, I suppose the cat is literally out of the bag... please read everything my beautiful wife @holisticMSlife have to say about my #plantbased #vegan #glutenfree #oilfree #dairyfree #sugarfree lifestyle that hasÃ¢â‚¬Â¦ https://t.co/a6q06OPYzB","drobapi",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
,,,,,,,,,,,,,
"New Jersey",,,"6/26/2020 19:02","researchmrx","We stay #vegan for all the reasons, but what made you go vegan in the first place? <U+0001F30E><U+2764><U+FE0F> #thisiswhyimvegan https://t.co/XsWtK35mF7","drobapi",2,"","","NA NA NA NA NA NA NA NA","vegan thisiswhyimvegan","NA NA","NA NA"
"New Jersey",,,"6/24/2020 22:18","researchmrx","Arabs and Moslems in general don't believe in restricting the diet.  You'll hardly find vegans among them. #Vegan #Islam","drobapi",1,"","","NA NA NA NA NA NA NA NA","Vegan Islam","NA NA","NA NA"
"New Jersey",,,"6/26/2020 9:53","researchmrx","Love Barbecue's But Won't Eat Meat? Try Grilling Vegan Style via TheOrganicView Radio Show https://t.co/oyOBZqcbPZ #Superbowlsunday #vegan","drobapi",2,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"",,,"6/21/2020 18:58","anomym111","https://t.co/wx7Ro77xxg vegan, #govegan, #plantbased, #vegan, #veganfoodPear Industry Gets Behind Promoting Plant-Based Meat https://t.co/zvL68FXGIt","Twitter Web App",2,"","","NA NA NA NA NA NA NA NA","govegan plantbased vegan veganfoodPear","NA NA","NA NA"
,,,,,,,,,,,,,
"Florida, USA",,,"6/26/2020 12:17","LeesaTruesdell","How do you like your #fries? I like mine with curry ketchup and #vegan mayonnaise. A la @mesaylopez's H! Burger. @GoodFoodEurope @LpaVisit @Soph_Ritchie https://t.co/M2b0g8JVXF https://t.co/6p1bCZsGPM","Twitter for iPhone",4,"","","NA NA NA NA NA NA NA NA","fries vegan","NA NA","NA NA"
"Maryland, USA",,,"6/25/2020 23:22","plantsAndSun","When itÃ¢â‚¬â„¢s hot outside, thereÃ¢â‚¬â„¢s nothing more refreshing than these Mango Popsicles! You only need 3 ingredients for this dairy-free treat with no added sugars. This recipe includes directions for using fresh or frozen mango. #vegan #popsicles #dairyfree https://t.co/BdYtZR2DVG https://t.co/44im5Cr4CJ","Twitter for iPhone",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
,,,,,,,,,,,,,
"Lighthouse Point, FL &  Park City, UT",,,"6/28/2020 0:11","ninsthewriter","NoraÃ¢â‚¬â„¢s Promise: ""Chemistry that just sizzled off the pages...Amazing and lovable characters...A wonderful story of love and spiritual journeys."" Available in #audiobook: https://t.co/hpZQyq2HXl #Vegan #NASCAR #Romance <U+0001F3CE><U+FE0F><U+0001F3C1><U+0001F60E><U+0001F49E> https://t.co/vBX6HqONsL","Twitter for iPhone",7,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"Canada",,,"6/24/2020 12:40","TheXFriends666","The lyrics has been written- no jokes- in 10 minutes.
They were already in my head when one day I woke up.

As we are #Vegan &amp; #vegetarian &amp; #environmentallyfriendly, I wished to dedicate a song to my best friend: the nature.

#TogetherWeCan change the rules! https://t.co/LpZqwDGmSA https://t.co/48q7mNJnyg","Twitter Web App",5,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"Sydney, New South Wales",,,"6/20/2020 8:33","charleyingle","Things people think vegans are lacking: Protein &amp; b12. 

Things vegans actually lack: Heart disease, food based carcinogens &amp; cruelty towards animals. 

Food for thought <U+0001F914> #vegan","Twitter for iPhone",44,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"Ealing, London, UK",,,"6/20/2020 22:48","AmirKassam1","Great interview of Drs Kim Williams &amp; Caldwell Esselstyn, both pillars in the medical community extolling the benefits of a plant based diet for health &amp;  prevention, often even reversal of chronic disease as a whole https://t.co/jFNew6xh8E WFPB #CPBNM #Vegan EatPlants","Twitter for iPhone",4,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"New Rochelle, NY",,,"6/22/2020 1:55","Mkhristina","ITS JUST REALLY FUCKING SAD TO KNOW IT HAPPENS &amp; LETS STOP THIS BULLSHIT WTF SHARE WE CAN STOP THIS DUNGEON #Vegan #StopYulin #StopYulinForever https://t.co/TUPJeftWOQ","Twitter for iPhone",4,"","","NA NA NA NA NA NA NA NA","Vegan StopYulin","NA NA","NA NA"
"Aqui, Ahora.",,,"6/28/2020 12:53","Laurazul29","@Forbes Even though people like to think otherwise, I have to remind them that vegans already know that not all #vegan food is healthly for us. It's all healthier for animal it saved though.","Twitter for Android",2,"","","NA NA NA NA NA NA NA NA","vegan","NA NA","NA NA"
"",,,"6/24/2020 9:03","Dorica294","Your day just got tastier. Variety of food at affordable prices. Place your order through jumia food  https://t.co/qs0BwMXDhA #jumiafood #foodie #lunchspecial #quickmeals #15k #kololo #vegan https://t.co/c3yXsrC0SN","Twitter for iPhone",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"New Jersey",,,"6/21/2020 16:48","researchmrx","[COCONAMARKET]
White Rock Farmers Market will be till 2p and Ambleside Farmers Market will be till 3p.
#coconana #chocolate #ambleside #whiterock #farmersmarket #vegan #glutenfree #nutfree #namachocolate #dairyfreeÃ¢â‚¬Â¦ https://t.co/3zdIQI3w0R","drobapi",1,"","","NA NA NA NA NA NA NA NA","coconana","NA NA","NA NA"
,,,,,,,,,,,,,
"New Jersey",,,"6/26/2020 15:54","researchmrx","#vegan burger and gingerbread brownie, from @FillTheVoid8 , absolutely <U+0001F60B><U+0001F60B> #veganfood #food https://t.co/dOffdUEEn7","drobapi",3,"","","NA NA NA NA NA NA NA NA","vegan veganfood food","NA NA","NA NA"
"",,,"6/28/2020 8:11","vehement_soup","Lentil and Carrot Soup. You can make it in the slow cooker if you wanted to put it on the night before and have it ready in the morning.

Read more <U+0001F449> https://t.co/JYsJawKVYY

#recipe #vegan #recipeoftheday #soup https://t.co/J3IfBWf00t","vehement_soup",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"kind of somewhere NW of.",,,"6/28/2020 17:33","AtchaJohn","Sisterhood of Salaam Shalom Passionate Jewish and Muslim Women Standing Together for World Peace and Love
Please Help Retweet
@sosspeace
https://t.co/t2rD2klDUY  

<U+2665> <U+262E> <U+270C> <U+0001F337> <U+0001F30E>
#Peace #love #Art #Vegan #rt #nct #BTS #got7 #jimin #exo #covid19 #BlackLivesMatter","Twitter for Android",1,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"",,,"6/28/2020 19:05","V_Truth","Learn How to Make Vegan and Raw Lemon Bars for a Healthy No-Bake Dessert. You'll <U+0001F49B> them! &gt;&gt;&gt; https://t.co/PRd7oJuCxV #vegan #lemonbars https://t.co/68IiEw7rIX","Twitter for iPhone",1,"","","NA NA NA NA NA NA NA NA","vegan","NA NA","NA NA"
"Adrenalize Me in Weslaco, TX",,,"6/24/2020 15:12","ArloIsToMyAlpha","#RT @GaiaPluto: RT @WillowWind64: Ã¢â‚¬ËœThe worst sin towards our fellow creatures is not to hate them but to be indifferent to them: that is the essence of inhumanity.Ã¢â‚¬â„¢ ~ George Bernard Shaw
#AnimalRights #Sentience #Vegan https://t.co/hDkjWjc9yM","Twitter for Android",5,"","","NA NA NA NA NA NA NA NA","RT","NA NA","NA NA"
,,,,,,,,,,,,,
"New Jersey",,,"6/28/2020 13:24","researchmrx","Sunday lunch is #vegan Spanish nomellette.
And a large mug of #assam tea.

I would however be rather eating this in Spain rather than Stourbridge. https://t.co/JLg2nj7kkJ","drobapi",5,"","","NA NA NA NA NA NA NA NA","vegan assam","NA NA","NA NA"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
"New Jersey",,,"6/20/2020 21:28","researchmrx","DonÃ¢â‚¬â„¢t believe the main stream media. All da BLM protests were peaceful. SumNazis came in black face and caused trouble 2 make it look like us #BLM #bbcnews #sky #BlackLivesMatter  #bigblackdixk #hope #vegan #JoeRoganExperience #MatchOfTheDay #ChristiansOnTwitter #Vegan #sunrise","drobapi",2,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
"",,,"6/23/2020 1:06","feranda_","HereÃ¢â‚¬â„¢s our official restock list/stock list! <U+0001F496> Which product are you excited for?!?<U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800>
<U+2800><U+2800><U+2800>June 26th @ 12pm! <U+0001F496>

#lipgloss #beautycare #naturalbodycare #vegan #loveyourself #crueltyfreebeauty #lipscrubs #beardoilnatu https://t.co/z1wm7OKaj3","Twitter for iPhone",3,"","","NA NA NA NA NA NA NA NA","","NA NA","NA NA"
